,0,1
2134,117,1
2135,763,1
2136,518,1
2137,13,1
2138,202,1
2139,168,1
2140,922,1
2141,955,1
2142,209,1
2143,354,1
2144,1025,0
2145,247,1
2146,927,1
2147,1015,0
2148,982,1
2149,625,1
2150,23,1
2151,459,1
2152,791,1
2153,400,1
2154,265,1
2155,902,1
2156,809,1
2157,53,1
2158,987,1
2159,963,1
2160,757,1
2161,762,1
2162,820,1
2163,1013,0
2164,990,1
2165,693,1
2166,368,1
2167,18,1
2168,149,1
2169,781,1
2170,654,1
2171,543,1
2172,940,1
2173,396,1
2174,710,1
2175,596,1
2176,161,1
2177,319,1
2178,126,1
2179,749,1
2180,376,1
2181,937,1
2182,333,1
2183,97,1
2184,917,1
2185,111,1
2186,90,1
2187,260,1
2188,481,1
2189,386,1
2190,271,1
2191,563,1
2192,897,1
2193,160,1
2194,118,1
2195,265,1
2196,797,1
2197,311,1
2198,919,1
2199,52,1
2200,165,1
2201,780,1
2202,234,1
2203,468,1
2204,163,1
2205,865,1
2206,109,1
2207,530,1
2208,835,1
2209,1010,0
2210,240,1
2211,360,1
2212,963,1
2213,855,1
2214,651,1
2215,394,1
2216,878,1
2217,258,1
2218,537,1
2219,84,1
2220,533,1
2221,959,1
2222,56,1
2223,120,1
2224,437,1
2225,487,1
2226,490,1
2227,365,1
2228,655,1
2229,158,1
2230,862,1
2231,260,1
2232,227,1
2233,296,1
2234,705,1
2235,634,1
2236,412,1
2237,427,1
2238,185,1
2239,766,1
2240,990,1
2241,661,1
2242,413,1
2243,817,1
2244,431,1
2245,470,1
2246,315,1
2247,1000,1
2248,102,1
2249,971,1
2250,132,1
2251,1005,0
2252,11,1
2253,368,1
2254,260,1
2255,642,1
2256,79,1
2257,799,1
2258,9,1
2259,603,1
2260,28,1
2261,150,1
2262,863,1
2263,12,1
2264,118,1
2265,408,1
2266,835,1
2267,137,1
2268,137,1
2269,193,1
2270,441,1
2271,841,1
2272,800,1
2273,633,1
2274,747,1
2275,138,1
2276,582,1
2277,928,1
2278,642,1
2279,373,1
2280,411,1
2281,655,1
2282,686,1
2283,66,1
2284,992,1
2285,64,1
2286,416,1
2287,280,1
2288,629,1
2289,518,1
2290,197,1
2291,987,1
2292,401,1
2293,954,1
2294,620,1
2295,488,1
2296,254,1
2297,422,1
2298,515,1
2299,653,1
2300,924,1
2301,134,1
2302,861,1
2303,190,1
2304,897,1
2305,984,1
2306,297,1
2307,411,1
2308,726,1
2309,595,1
2310,492,1
2311,371,1
2312,564,1
2313,961,1
2314,794,1
2315,975,1
2316,254,1
2317,723,1
2318,965,1
2319,712,1
2320,594,1
2321,1001,0
2322,839,1
2323,80,1
2324,475,1
2325,590,1
2326,973,1
2327,297,1
2328,910,1
2329,723,1
2330,560,1
2331,544,1
2332,709,1
2333,878,1
2334,974,1
2335,705,1
2336,980,1
2337,575,1
2338,95,1
2339,933,1
2340,756,1
2341,859,1
2342,798,1
2343,10,1
2344,11,1
2345,184,1
2346,201,1
2347,882,1
2348,841,1
2349,508,1
2350,218,1
2351,695,1
2352,1007,0
2353,969,1
2354,80,1
2355,656,1
2356,628,1
2357,818,1
2358,959,1
2359,857,1
2360,170,1
2361,449,1
2362,762,1
2363,496,1
2364,846,1
2365,836,1
2366,688,1
2367,744,1
2368,610,1
2369,640,1
2370,959,1
2371,712,1
2372,746,1
2373,553,1
2374,400,1
2375,533,1
2376,633,1
2377,10,1
2378,964,1
2379,349,1
2380,416,1
2381,407,1
2382,328,1
2383,431,1
2384,409,1
2385,228,1
2386,770,1
2387,692,1
2388,453,1
2389,64,1
2390,1023,0
2391,291,1
2392,859,1
2393,781,1
2394,88,1
2395,366,1
2396,611,1
2397,128,1
2398,537,1
2399,13,1
2400,793,1
2401,178,1
2402,341,1
2403,92,1
2404,798,1
2405,923,1
2406,40,1
2407,649,1
2408,800,1
2409,854,1
2410,499,1
2411,467,1
2412,475,1
2413,63,1
2414,14,1
2415,248,1
2416,995,1
2417,239,1
2418,224,1
2419,30,1
2420,993,1
2421,280,1
2422,902,1
2423,615,1
2424,175,1
2425,816,1
2426,511,1
2427,538,1
2428,586,1
2429,40,1
2430,819,1
2431,705,1
2432,363,1
2433,864,1
2434,563,1
2435,608,1
2436,897,1
2437,264,1
2438,50,1
2439,705,1
2440,504,1
2441,773,1
2442,225,1
2443,556,1
2444,22,1
2445,73,1
2446,740,1
2447,107,1
2448,770,1
2449,761,1
2450,290,1
2451,643,1
2452,172,1
2453,600,1
2454,678,1
2455,308,1
2456,635,1
2457,827,1
2458,754,1
2459,410,1
2460,173,1
2461,322,1
2462,809,1
2463,1019,0
2464,144,1
2465,266,1
2466,395,1
2467,150,1
2468,728,1
2469,307,1
2470,785,1
2471,488,1
2472,391,1
2473,468,1
2474,521,1
2475,719,1
2476,1014,0
2477,624,1
2478,796,1
2479,111,1
2480,724,1
2481,552,1
2482,463,1
2483,464,1
2484,211,1
2485,810,1
2486,757,1
2487,333,1
2488,200,1
2489,454,1
2490,444,1
2491,252,1
2492,67,1
2493,123,1
2494,814,1
2495,127,1
2496,167,1
2497,973,1
2498,165,1
2499,774,1
2500,323,1
2501,1020,0
2502,822,1
2503,175,1
2504,87,1
2505,344,1
2506,537,1
2507,474,1
2508,496,1
2509,855,1
2510,619,1
2511,130,1
2512,653,1
2513,876,1
2514,709,1
2515,946,1
2516,1007,0
2517,121,1
2518,151,1
2519,195,1
2520,194,1
2521,48,1
2522,330,1
2523,417,1
2524,901,1
2525,80,1
2526,674,1
2527,379,1
2528,851,1
2529,753,1
2530,760,1
2531,271,1
2532,480,1
2533,674,1
2534,734,1
2535,405,1
2536,518,1
2537,110,1
2538,545,1
2539,579,1
2540,295,1
2541,185,1
2542,518,1
2543,467,1
2544,850,1
2545,463,1
2546,842,1
2547,634,1
2548,148,1
2549,514,1
2550,366,1
2551,552,1
2552,1021,0
2553,190,1
2554,219,1
2555,45,1
2556,254,1
2557,461,1
2558,77,1
2559,284,1
2560,160,1
2561,521,1
2562,454,1
2563,477,1
2564,899,1
2565,584,1
2566,902,1
2567,508,1
2568,298,1
2569,338,1
2570,742,1
2571,153,1
2572,440,1
2573,605,1
2574,30,1
2575,898,1
2576,856,1
2577,149,1
2578,789,1
2579,153,1
2580,150,1
2581,595,1
2582,760,1
2583,288,1
2584,792,1
2585,791,1
2586,34,1
2587,563,1
2588,255,1
2589,38,1
2590,440,1
2591,376,1
2592,718,1
2593,995,1
2594,911,1
2595,419,1
2596,9,1
2597,961,1
2598,122,1
2599,821,1
2600,803,1
2601,156,1
2602,377,1
2603,188,1
2604,57,1
2605,103,1
2606,166,1
2607,756,1
2608,44,1
2609,229,1
2610,260,1
2611,397,1
2612,419,1
2613,947,1
2614,502,1
2615,806,1
2616,1,1
2617,191,1
2618,445,1
2619,569,1
2620,20,1
2621,984,1
2622,629,1
2623,830,1
2624,823,1
2625,653,1
2626,591,1
2627,710,1
2628,545,1
2629,49,1
2630,259,1
2631,659,1
2632,466,1
2633,982,1
2634,180,1
2635,966,1
2636,59,1
2637,910,1
2638,246,1
2639,357,1
2640,582,1
2641,394,1
2642,38,1
2643,387,1
2644,418,1
2645,743,1
2646,398,1
2647,668,1
2648,972,1
2649,977,1
2650,352,1
2651,550,1
2652,946,1
2653,370,1
2654,295,1
2655,715,1
2656,91,1
2657,412,1
2658,865,1
2659,755,1
2660,578,1
2661,749,1
2662,420,1
2663,524,1
2664,781,1
2665,0,1
2666,328,1
2667,845,1
2668,244,1
2669,354,1
2670,292,1
2671,608,1
2672,640,1
2673,407,1
2674,950,1
2675,677,1
2676,197,1
2677,346,1
2678,255,1
2679,404,1
2680,169,1
2681,445,1
2682,577,1
2683,530,1
2684,953,1
2685,143,1
2686,583,1
2687,312,1
2688,947,1
2689,1013,0
2690,278,1
2691,894,1
2692,414,1
2693,444,1
2694,389,1
2695,308,1
2696,405,1
2697,421,1
2698,582,1
2699,60,1
2700,832,1
2701,511,1
2702,909,1
2703,831,1
2704,829,1
2705,464,1
2706,754,1
2707,75,1
2708,656,1
2709,324,1
2710,182,1
2711,503,1
2712,351,1
2713,529,1
2714,711,1
2715,898,1
2716,31,1
2717,661,1
2718,750,1
2719,8,1
2720,702,1
2721,898,1
2722,414,1
2723,834,1
2724,619,1
2725,263,1
2726,455,1
2727,907,1
2728,909,1
2729,354,1
2730,869,1
2731,363,1
2732,393,1
2733,450,1
2734,167,1
2735,176,1
2736,728,1
2737,742,1
2738,930,1
2739,46,1
2740,774,1
2741,329,1
2742,680,1
2743,917,1
2744,663,1
2745,187,1
2746,442,1
2747,465,1
2748,585,1
2749,804,1
2750,622,1
2751,922,1
2752,820,1
2753,694,1
2754,800,1
2755,24,1
2756,258,1
2757,167,1
2758,530,1
2759,471,1
2760,552,1
2761,138,1
2762,760,1
2763,756,1
2764,85,1
2765,160,1
2766,757,1
2767,353,1
2768,716,1
2769,481,1
2770,413,1
2771,280,1
2772,935,1
2773,922,1
2774,531,1
2775,20,1
2776,590,1
2777,42,1
2778,972,1
2779,38,1
2780,118,1
2781,278,1
2782,816,1
2783,1005,0
2784,712,1
2785,439,1
2786,177,1
2787,887,1
2788,710,1
2789,31,1
2790,799,1
2791,664,1
2792,306,1
2793,192,1
2794,158,1
2795,142,1
2796,749,1
2797,882,1
2798,746,1
2799,528,1
2800,401,1
2801,671,1
2802,1001,0
2803,634,1
2804,936,1
2805,166,1
2806,87,1
2807,962,1
2808,430,1
2809,774,1
2810,99,1
2811,974,1
2812,480,1
2813,9,1
2814,496,1
2815,606,1
2816,687,1
2817,397,1
2818,756,1
2819,44,1
2820,938,1
2821,549,1
2822,439,1
2823,155,1
2824,418,1
2825,315,1
2826,678,1
2827,704,1
2828,301,1
2829,514,1
2830,799,1
2831,342,1
2832,157,1
2833,600,1
2834,838,1
2835,925,1
2836,339,1
2837,1001,0
2838,887,1
2839,252,1
2840,577,1
2841,238,1
2842,923,1
2843,886,1
2844,758,1
2845,514,1
2846,286,1
2847,407,1
2848,662,1
2849,246,1
2850,268,1
2851,628,1
2852,161,1
2853,975,1
2854,828,1
2855,443,1
2856,1025,0
2857,122,1
2858,168,1
2859,943,1
2860,614,1
2861,901,1
2862,939,1
2863,152,1
2864,930,1
2865,550,1
2866,56,1
2867,991,1
2868,292,1
2869,618,1
2870,273,1
2871,175,1
2872,94,1
2873,474,1
2874,877,1
2875,543,1
2876,124,1
2877,64,1
2878,768,1
2879,1016,0
2880,297,1
2881,506,1
2882,851,1
2883,635,1
2884,4,1
2885,102,1
2886,534,1
2887,137,1
2888,1001,0
2889,871,1
2890,18,1
2891,88,1
2892,705,1
2893,834,1
2894,911,1
2895,772,1
2896,549,1
2897,571,1
2898,719,1
2899,496,1
2900,782,1
2901,884,1
2902,87,1
2903,341,1
2904,793,1
2905,701,1
2906,576,1
2907,128,1
2908,688,1
2909,889,1
2910,669,1
2911,364,1
2912,629,1
2913,741,1
2914,96,1
2915,660,1
2916,873,1
2917,172,1
2918,745,1
2919,699,1
2920,170,1
2921,485,1
2922,213,1
2923,638,1
2924,117,1
2925,525,1
2926,736,1
2927,647,1
2928,745,1
2929,626,1
2930,538,1
2931,983,1
2932,161,1
2933,480,1
2934,273,1
2935,271,1
2936,748,1
2937,81,1
2938,156,1
2939,754,1
2940,937,1
2941,996,1
2942,653,1
2943,974,1
2944,363,1
2945,800,1
2946,233,1
2947,494,1
2948,11,1
2949,416,1
2950,869,1
2951,646,1
2952,741,1
2953,478,1
2954,896,1
2955,835,1
2956,40,1
2957,266,1
2958,253,1
2959,888,1
2960,188,1
2961,244,1
2962,838,1
2963,163,1
2964,713,1
2965,1025,0
2966,820,1
2967,598,1
2968,141,1
2969,636,1
2970,811,1
2971,238,1
2972,121,1
2973,934,1
2974,455,1
2975,52,1
2976,575,1
2977,822,1
2978,371,1
2979,44,1
2980,946,1
2981,247,1
2982,401,1
2983,130,1
2984,860,1
2985,555,1
2986,1009,0
2987,466,1
2988,228,1
2989,609,1
2990,510,1
2991,651,1
2992,281,1
2993,920,1
2994,201,1
2995,518,1
2996,651,1
2997,23,1
2998,393,1
2999,174,1
3000,539,1
3001,987,1
3002,1014,0
3003,826,1
3004,309,1
3005,869,1
3006,84,1
3007,117,1
3008,875,1
3009,786,1
3010,171,1
3011,981,1
3012,937,1
3013,79,1
3014,138,1
3015,529,1
3016,922,1
3017,520,1
3018,273,1
3019,519,1
3020,950,1
3021,302,1
3022,303,1
3023,20,1
3024,351,1
3025,204,1
3026,8,1
3027,786,1
3028,88,1
3029,180,1
3030,720,1
3031,563,1
3032,196,1
3033,278,1
3034,891,1
3035,1020,0
3036,147,1
3037,845,1
3038,996,1
3039,3,1
3040,967,1
3041,54,1
3042,427,1
3043,192,1
3044,758,1
3045,240,1
3046,145,1
3047,503,1
3048,957,1
3049,407,1
3050,240,1
3051,873,1
3052,684,1
3053,399,1
3054,998,1
3055,169,1
3056,560,1
3057,815,1
3058,386,1
3059,149,1
3060,818,1
3061,705,1
3062,795,1
3063,687,1
3064,960,1
3065,908,1
3066,622,1
3067,459,1
3068,98,1
3069,717,1
3070,172,1
3071,462,1
3072,540,1
3073,230,1
3074,730,1
3075,965,1
3076,381,1
3077,1013,0
3078,221,1
3079,829,1
3080,478,1
3081,92,1
3082,211,1
3083,851,1
3084,33,1
3085,545,1
3086,340,1
3087,270,1
3088,652,1
3089,881,1
3090,696,1
3091,1020,0
3092,188,1
3093,148,1
3094,589,1
3095,898,1
3096,499,1
3097,1018,0
3098,245,1
3099,885,1
3100,37,1
3101,431,1
3102,155,1
3103,558,1
3104,325,1
3105,792,1
3106,942,1
3107,137,1
3108,128,1
3109,806,1
3110,405,1
3111,891,1
3112,286,1
3113,510,1
3114,1010,0
3115,850,1
3116,308,1
3117,820,1
3118,44,1
3119,997,1
3120,822,1
3121,97,1
3122,83,1
3123,817,1
3124,766,1
3125,658,1
3126,905,1
3127,621,1
3128,864,1
3129,403,1
3130,969,1
3131,958,1
3132,509,1
3133,851,1
3134,126,1
3135,66,1
3136,963,1
3137,112,1
3138,1022,0
3139,998,1
3140,207,1
3141,867,1
3142,611,1
3143,95,1
3144,126,1
3145,591,1
3146,754,1
3147,236,1
3148,818,1
3149,713,1
3150,441,1
3151,438,1
3152,13,1
3153,298,1
3154,7,1
3155,656,1
3156,272,1
3157,291,1
3158,771,1
3159,991,1
3160,296,1
3161,846,1
3162,407,1
3163,240,1
3164,678,1
3165,68,1
3166,612,1
3167,226,1
3168,621,1
3169,761,1
3170,915,1
3171,421,1
3172,65,1
3173,709,1
3174,221,1
3175,496,1
3176,487,1
3177,454,1
3178,928,1
3179,521,1
3180,120,1
3181,764,1
3182,793,1
3183,31,1
3184,240,1
3185,216,1
3186,841,1
3187,901,1
3188,40,1
3189,234,1
3190,493,1
3191,815,1
3192,66,1
3193,711,1
3194,685,1
3195,864,1
3196,772,1
3197,57,1
3198,741,1
3199,202,1
3200,183,1
3201,292,1
3202,949,1
3203,314,1
3204,634,1
3205,984,1
3206,354,1
3207,208,1
3208,440,1
3209,316,1
3210,926,1
3211,505,1
3212,695,1
3213,783,1
3214,231,1
3215,136,1
3216,766,1
3217,1020,0
3218,640,1
3219,37,1
3220,828,1
3221,318,1
3222,956,1
3223,346,1
3224,248,1
3225,548,1
3226,62,1
3227,26,1
3228,719,1
3229,81,1
3230,39,1
3231,431,1
3232,950,1
3233,234,1
3234,453,1
3235,424,1
3236,984,1
3237,417,1
3238,245,1
3239,521,1
3240,10,1
3241,59,1
3242,796,1
3243,101,1
3244,707,1
3245,530,1
3246,651,1
3247,230,1
3248,907,1
3249,641,1
3250,463,1
3251,749,1
3252,445,1
3253,397,1
3254,728,1
3255,141,1
3256,574,1
3257,578,1
3258,116,1
3259,131,1
3260,604,1
3261,812,1
3262,165,1
3263,616,1
3264,602,1
3265,743,1
3266,207,1
3267,18,1
3268,400,1
3269,898,1
3270,724,1
3271,93,1
3272,21,1
3273,67,1
3274,401,1
3275,910,1
3276,156,1
3277,602,1
3278,621,1
3279,640,1
3280,569,1
3281,268,1
3282,321,1
3283,582,1
3284,416,1
3285,984,1
3286,577,1
3287,872,1
3288,51,1
3289,19,1
3290,938,1
3291,987,1
3292,674,1
3293,102,1
3294,354,1
3295,874,1
3296,227,1
3297,284,1
3298,970,1
3299,624,1
3300,929,1
3301,74,1
3302,579,1
3303,540,1
3304,689,1
3305,505,1
3306,7,1
3307,855,1
3308,711,1
3309,247,1
3310,1004,0
3311,141,1
3312,4,1
3313,228,1
3314,472,1
3315,823,1
3316,235,1
3317,560,1
3318,568,1
3319,486,1
3320,750,1
3321,384,1
3322,292,1
3323,172,1
3324,678,1
3325,856,1
3326,749,1
3327,86,1
3328,102,1
3329,4,1
3330,990,1
3331,568,1
3332,351,1
3333,117,1
3334,596,1
3335,299,1
3336,137,1
3337,407,1
3338,497,1
3339,611,1
3340,571,1
3341,35,1
3342,697,1
3343,884,1
3344,332,1
3345,476,1
3346,671,1
3347,723,1
3348,732,1
3349,103,1
3350,581,1
3351,439,1
3352,868,1
3353,207,1
3354,266,1
3355,919,1
3356,438,1
3357,731,1
3358,915,1
3359,666,1
3360,866,1
3361,580,1
3362,302,1
3363,600,1
3364,884,1
3365,42,1
3366,722,1
3367,755,1
3368,6,1
3369,496,1
3370,511,1
3371,318,1
3372,598,1
3373,52,1
3374,771,1
3375,966,1
3376,274,1
3377,909,1
3378,81,1
3379,596,1
3380,654,1
3381,871,1
3382,19,1
3383,909,1
3384,835,1
3385,700,1
3386,574,1
3387,533,1
3388,879,1
3389,3,1
3390,880,1
3391,470,1
3392,782,1
3393,97,1
3394,887,1
3395,639,1
3396,496,1
3397,73,1
3398,532,1
3399,390,1
3400,909,1
3401,614,1
3402,103,1
3403,728,1
3404,812,1
3405,195,1
3406,530,1
3407,16,1
3408,8,1
3409,633,1
3410,108,1
3411,1,1
3412,643,1
3413,95,1
3414,759,1
3415,636,1
3416,10,1
3417,173,1
3418,742,1
3419,824,1
3420,394,1
3421,559,1
3422,610,1
3423,642,1
3424,312,1
3425,171,1
3426,274,1
3427,161,1
3428,727,1
3429,971,1
3430,18,1
3431,475,1
3432,321,1
3433,217,1
3434,503,1
3435,688,1
3436,919,1
3437,115,1
3438,364,1
3439,5,1
3440,312,1
3441,377,1
3442,39,1
3443,670,1
3444,980,1
3445,544,1
3446,131,1
3447,899,1
3448,465,1
3449,554,1
3450,465,1
3451,871,1
3452,126,1
3453,416,1
3454,477,1
3455,665,1
3456,72,1
3457,832,1
3458,59,1
3459,528,1
3460,579,1
3461,362,1
3462,925,1
3463,422,1
3464,108,1
3465,663,1
3466,336,1
3467,116,1
3468,963,1
3469,222,1
3470,972,1
3471,842,1
3472,171,1
3473,26,1
3474,665,1
3475,574,1
3476,1017,0
3477,120,1
3478,290,1
3479,105,1
3480,313,1
3481,973,1
3482,713,1
3483,631,1
3484,668,1
3485,654,1
3486,508,1
3487,678,1
3488,477,1
3489,91,1
3490,376,1
3491,344,1
3492,853,1
3493,200,1
3494,33,1
3495,883,1
3496,850,1
3497,205,1
3498,609,1
3499,565,1
3500,343,1
3501,34,1
3502,981,1
3503,609,1
3504,942,1
3505,576,1
3506,62,1
3507,440,1
3508,768,1
3509,634,1
3510,223,1
3511,503,1
3512,106,1
3513,413,1
3514,180,1
3515,279,1
3516,402,1
3517,291,1
3518,940,1
3519,682,1
3520,682,1
3521,188,1
3522,606,1
3523,314,1
3524,678,1
3525,597,1
3526,820,1
3527,57,1
3528,314,1
3529,568,1
3530,399,1
3531,555,1
3532,635,1
3533,180,1
3534,686,1
3535,291,1
3536,652,1
3537,147,1
3538,278,1
3539,1021,0
3540,393,1
3541,284,1
3542,896,1
3543,803,1
3544,768,1
3545,541,1
3546,183,1
3547,293,1
3548,781,1
3549,858,1
3550,568,1
3551,68,1
3552,351,1
3553,967,1
3554,341,1
3555,726,1
3556,695,1
3557,785,1
3558,37,1
3559,1004,0
3560,511,1
3561,734,1
3562,976,1
3563,781,1
3564,216,1
3565,782,1
3566,328,1
3567,544,1
3568,407,1
3569,1018,0
3570,89,1
3571,562,1
3572,18,1
3573,143,1
3574,820,1
3575,797,1
3576,376,1
3577,669,1
3578,589,1
3579,561,1
3580,312,1
3581,849,1
3582,445,1
3583,158,1
3584,588,1
3585,54,1
3586,710,1
3587,340,1
3588,408,1
3589,137,1
3590,507,1
3591,209,1
3592,536,1
3593,762,1
3594,61,1
3595,489,1
3596,401,1
3597,740,1
3598,371,1
3599,565,1
3600,1024,0
3601,445,1
3602,328,1
3603,832,1
3604,2,1
3605,204,1
3606,725,1
3607,532,1
3608,277,1
3609,307,1
3610,422,1
3611,967,1
3612,959,1
3613,81,1
3614,965,1
3615,241,1
3616,861,1
3617,409,1
3618,535,1
3619,952,1
3620,475,1
3621,734,1
3622,981,1
3623,409,1
3624,678,1
3625,68,1
3626,210,1
3627,926,1
3628,109,1
3629,64,1
3630,826,1
3631,920,1
3632,629,1
3633,298,1
3634,94,1
3635,183,1
3636,692,1
3637,36,1
3638,518,1
3639,214,1
3640,341,1
3641,793,1
3642,16,1
3643,1012,0
3644,645,1
3645,563,1
3646,115,1
3647,423,1
3648,848,1
3649,792,1
3650,288,1
3651,106,1
3652,1010,0
3653,679,1
3654,1010,0
3655,42,1
3656,866,1
3657,1014,0
3658,93,1
3659,963,1
3660,988,1
3661,628,1
3662,461,1
3663,926,1
3664,325,1
3665,334,1
3666,862,1
3667,896,1
3668,456,1
3669,145,1
3670,179,1
3671,413,1
3672,349,1
3673,384,1
3674,982,1
3675,657,1
3676,253,1
3677,903,1
3678,5,1
3679,846,1
3680,960,1
3681,141,1
3682,350,1
3683,219,1
3684,537,1
3685,174,1
3686,838,1
3687,216,1
3688,1022,0
3689,586,1
3690,473,1
3691,35,1
3692,408,1
3693,736,1
3694,932,1
3695,167,1
3696,414,1
3697,384,1
3698,845,1
3699,189,1
3700,155,1
3701,346,1
3702,618,1
3703,749,1
3704,537,1
3705,79,1
3706,800,1
3707,371,1
3708,626,1
3709,840,1
3710,487,1
3711,907,1
3712,576,1
3713,781,1
3714,934,1
3715,592,1
3716,105,1
3717,963,1
3718,176,1
3719,973,1
3720,995,1
3721,815,1
3722,480,1
3723,685,1
3724,681,1
3725,334,1
3726,1008,0
3727,205,1
3728,725,1
3729,685,1
3730,407,1
3731,72,1
3732,403,1
3733,21,1
3734,510,1
3735,945,1
3736,298,1
3737,348,1
3738,391,1
3739,559,1
3740,258,1
3741,426,1
3742,742,1
3743,334,1
3744,263,1
3745,330,1
3746,780,1
3747,380,1
3748,126,1
3749,378,1
3750,740,1
3751,669,1
3752,239,1
3753,51,1
3754,198,1
3755,218,1
3756,530,1
3757,428,1
3758,885,1
3759,204,1
3760,834,1
3761,974,1
3762,981,1
3763,1000,1
3764,332,1
3765,719,1
3766,137,1
3767,915,1
3768,5,1
3769,76,1
3770,317,1
3771,701,1
3772,859,1
3773,375,1
3774,406,1
3775,627,1
3776,219,1
3777,631,1
3778,354,1
3779,981,1
3780,793,1
3781,477,1
3782,431,1
3783,833,1
3784,321,1
3785,941,1
3786,661,1
3787,645,1
3788,138,1
3789,383,1
3790,84,1
3791,447,1
3792,364,1
3793,230,1
3794,919,1
3795,733,1
3796,305,1
3797,479,1
3798,461,1
3799,136,1
3800,772,1
3801,910,1
3802,174,1
3803,919,1
3804,494,1
3805,593,1
3806,238,1
3807,576,1
3808,806,1
3809,603,1
3810,856,1
3811,132,1
3812,60,1
3813,379,1
3814,798,1
3815,825,1
3816,798,1
3817,897,1
3818,491,1
3819,640,1
3820,488,1
3821,720,1
3822,201,1
3823,144,1
3824,672,1
3825,497,1
3826,42,1
3827,386,1
3828,224,1
3829,727,1
3830,257,1
3831,559,1
3832,1012,0
3833,602,1
3834,93,1
3835,454,1
3836,949,1
3837,647,1
3838,592,1
3839,776,1
3840,717,1
3841,1012,0
3842,906,1
3843,137,1
3844,643,1
3845,115,1
3846,848,1
3847,150,1
3848,921,1
3849,475,1
3850,848,1
3851,729,1
3852,984,1
3853,494,1
3854,874,1
3855,441,1
3856,116,1
3857,645,1
3858,900,1
3859,730,1
3860,737,1
3861,360,1
3862,927,1
3863,699,1
3864,602,1
3865,398,1
3866,929,1
3867,682,1
3868,679,1
3869,217,1
3870,976,1
3871,356,1
3872,273,1
3873,698,1
3874,613,1
3875,211,1
3876,68,1
3877,801,1
3878,794,1
3879,901,1
3880,178,1
3881,795,1
3882,664,1
3883,672,1
3884,151,1
3885,320,1
3886,223,1
3887,238,1
3888,229,1
3889,423,1
3890,944,1
3891,194,1
3892,1014,0
3893,682,1
3894,331,1
3895,984,1
3896,42,1
3897,825,1
3898,162,1
3899,82,1
3900,407,1
3901,649,1
3902,928,1
3903,895,1
3904,757,1
3905,998,1
3906,622,1
3907,768,1
3908,74,1
3909,913,1
3910,996,1
3911,40,1
3912,905,1
3913,282,1
3914,5,1
3915,257,1
3916,467,1
3917,789,1
3918,935,1
3919,929,1
3920,682,1
3921,641,1
3922,439,1
3923,661,1
3924,728,1
3925,63,1
3926,772,1
3927,61,1
3928,298,1
3929,522,1
3930,591,1
3931,545,1
3932,867,1
3933,806,1
3934,686,1
3935,501,1
3936,417,1
3937,736,1
3938,322,1
3939,73,1
3940,921,1
3941,110,1
3942,856,1
3943,608,1
3944,911,1
3945,910,1
3946,596,1
3947,132,1
3948,259,1
3949,67,1
3950,203,1
3951,717,1
3952,67,1
3953,425,1
3954,365,1
3955,988,1
3956,183,1
3957,19,1
3958,257,1
3959,938,1
3960,628,1
3961,786,1
3962,981,1
3963,619,1
3964,378,1
3965,231,1
3966,966,1
3967,503,1
3968,875,1
3969,511,1
3970,798,1
3971,881,1
3972,422,1
3973,488,1
3974,319,1
3975,351,1
3976,556,1
3977,127,1
3978,440,1
3979,306,1
3980,573,1
3981,552,1
3982,225,1
3983,924,1
3984,560,1
3985,634,1
3986,143,1
3987,1022,0
3988,827,1
3989,744,1
3990,72,1
3991,647,1
3992,668,1
3993,884,1
3994,205,1
3995,982,1
3996,576,1
3997,144,1
3998,524,1
3999,172,1
4000,311,1
4001,387,1
4002,258,1
4003,389,1
4004,412,1
4005,981,1
4006,601,1
4007,87,1
4008,713,1
4009,334,1
4010,362,1
4011,99,1
4012,142,1
4013,688,1
4014,52,1
4015,571,1
4016,963,1
4017,707,1
4018,779,1
4019,101,1
4020,128,1
4021,89,1
4022,279,1
4023,697,1
4024,543,1
4025,128,1
4026,862,1
4027,976,1
4028,459,1
4029,213,1
4030,798,1
4031,831,1
4032,1007,0
4033,162,1
4034,396,1
4035,721,1
4036,269,1
4037,929,1
4038,559,1
4039,592,1
4040,185,1
4041,146,1
4042,343,1
4043,201,1
4044,616,1
4045,75,1
4046,179,1
4047,297,1
4048,558,1
4049,355,1
4050,95,1
4051,753,1
4052,753,1
4053,1002,0
4054,500,1
4055,911,1
4056,467,1
4057,97,1
4058,466,1
4059,157,1
4060,5,1
4061,305,1
4062,692,1
4063,897,1
4064,102,1
4065,928,1
4066,22,1
4067,626,1
4068,85,1
4069,663,1
4070,528,1
4071,765,1
4072,942,1
4073,947,1
4074,1018,0
4075,337,1
4076,415,1
4077,912,1
4078,484,1
4079,355,1
4080,785,1
4081,197,1
4082,261,1
4083,155,1
4084,293,1
4085,471,1
4086,200,1
4087,930,1
4088,986,1
4089,868,1
4090,836,1
4091,619,1
4092,484,1
4093,175,1
4094,331,1
4095,527,1
4096,802,1
4097,432,1
4098,158,1
4099,216,1
4100,979,1
4101,494,1
4102,942,1
4103,130,1
4104,447,1
4105,797,1
4106,787,1
4107,337,1
4108,342,1
4109,933,1
4110,331,1
4111,799,1
4112,444,1
4113,512,1
4114,527,1
4115,985,1
4116,920,1
4117,506,1
4118,746,1
4119,371,1
4120,753,1
4121,945,1
4122,1005,0
4123,964,1
4124,549,1
